# source=Generated from data/weapons/ JSON + validate_and_clean_tsv.py
galatdmslxws	5.56	535.0	304.8	380.0	4.0
galatwornacolxws	5.56	535.0	304.8	380.0	4.0
galatwornlxws	5.56	535.0	304.8	380.0	4.0
gatling30mmplanecas01f	30.0	2000.0	240.0	430.0	350.0
glock19autokhkrf	9.0	102.0	254.0	250.0	8.0
glock19automrdrf	9.0	102.0	254.0	250.0	8.0
glock19autorf	9.0	102.0	254.0	250.0	8.0
glock19autotanmrdblksndrf	9.0	102.0	254.0	250.0	8.0
glock19autotanmrdlightrf	9.0	102.0	254.0	250.0	8.0
glock19autotanmrdsndrf	9.0	102.0	254.0	250.0	8.0
glock19autotanrf	9.0	102.0	254.0	250.0	8.0
glock19khkrf	9.0	102.0	254.0	250.0	8.0
glock19mrdlightsndrf	9.0	102.0	254.0	250.0	8.0
glock19rf	9.0	102.0	254.0	241.0	8.0
glock19tanmrdsndrf	9.0	102.0	254.0	250.0	8.0
glock19tanrf	9.0	102.0	254.0	250.0	8.0
gm6basef	12.7	508.0	381.0	400.0	41.9
gm6camof	12.7	730.0	381.0	400.0	41.9
gm6camolrpsf	12.7	730.0	381.0	400.0	41.9
gm6camososf	12.7	730.0	381.0	400.0	41.9
gm6f	12.7	737	381	380	50.0
gm6ghexf	12.7	730.0	381.0	400.0	41.9
gm6ghexlrpsf	12.7	730.0	381.0	400.0	41.9
gm6lrpsf	12.7	730.0	381.0	400.0	41.9
gm6snakedmslxws	12.7	730.0	381.0	400.0	41.9
gm6snakelxws	12.7	730.0	381.0	400.0	41.9
gm6sosf	12.7	730.0	381.0	400.0	41.9
gravityshotgun01	18.5	508.0	760.0	70.0	28.0
gravityshotgun01basef	18.5	508.0	760.0	70.0	28.0
grsfm16	5.56	508.0	178.0	380.0	4.0
grsfm16gl	5.56	508.0	178.0	380.0	4.0
grsfm24	12.7	508.0	381.0	400.0	41.9
grsfmg	7.62	508.0	240.0	380.0	9.5
grvm16	5.56	508.0	178.0	380.0	4.0
grvm16gl	5.56	508.0	178.0	380.0	4.0
grvm24	12.7	610.0	381.0	400.0	41.9
grvmm16gl	5.56	508.0	178.0	380.0	4.0
grym16	5.56	508.0	178.0	380.0	4.0
grym24	12.7	610.0	381.0	400.0	41.9
grymg	7.62	508.0	240.0	380.0	9.5
gunpodm27	12.7	610.0	381.0	400.0	41.9
gunpodm60tat1	7.62	610.0	240.0	380.0	9.5
gunpodpktwin	7.62	610.0	240.0	380.0	9.5
gunpodxm21	12.7	610.0	381.0	400.0	41.9
gvm75base	7.62	449.58	304.8	380.0	9.5
gvm75blk	7.62	449.58	304.8	380.0	9.5
gvm75carbbase	7.62	449.58	304.8	380.0	9.5
gvm75carbblk	7.62	449.58	304.8	380.0	9.5
gvm75carbgrn	7.62	449.58	304.8	380.0	9.5
gvm75carboli	7.62	449.58	304.8	380.0	9.5
gvm75grn	7.62	449.58	304.8	380.0	9.5
gvm75oli	7.62	449.58	304.8	380.0	9.5
gvm75oliferoz24	7.62	449.58	304.8	380.0	9.5
gvm95base	9.0	508.0	177.8	250.0	8.0
gvm95blk	9.0	508.0	177.8	250.0	8.0
gvm95blkc79a1	5.56	508.0	177.8	380.0	4.0
h6baserf	7.62	460.0	229.0	415.0	9.5
h6blkrf	7.62	460.0	228.6	380.0	9.5
h6blkvrcosndrf	7.62	460.0	228.6	380.0	9.5
h6digirf	7.62	460.0	228.6	380.0	9.5
h6goldrf	7.62	460.0	228.6	380.0	9.5
h6olirf	7.62	460.0	228.6	380.0	9.5
h6olivrcosndrf	7.62	460.0	228.6	380.0	9.5
h6tanamsbpdrf	7.62	460.0	228.6	380.0	9.5
h6tanamssndrf	7.62	460.0	228.6	380.0	9.5
h6tandmsbpdrf	7.62	460.0	228.6	380.0	9.5
h6tanrf	7.62	460.0	228.6	380.0	9.5
h6tanvrcosndrf	7.62	460.0	228.6	380.0	9.5
hbmasksnakelxws	7.62	508.0	240.0	380.0	9.5
hfakeheadgear	7.62	508.0	240.0	380.0	9.5
hfakeheadgearsyndikatf	7.62	508.0	240.0	380.0	9.5
hgunp07coy	9.0	101.6	254.0	250.0	8.0
hgunpistolheavy01coy	9.0	114.3	406.4	250.0	8.0
hgunpistolheavy01coyrds	9.0	114.3	406.4	250.0	8.0
hgunpistolheavy01coyrdssnds	9.0	114.3	406.4	250.0	8.0
hk33base	5.56	390.0	178.0	430.0	4.0
hk33kbase	5.56	333.0	178.0	430.0	4.0
hk416d10	5.56	254.0	177.8	400	4.0
hk416d145	5.56	368.3	177.8	430	4.0
hk417basef	7.62	419.0	279.0	415.0	9.5
hk417f	7.62	406	254	380	9.5
hk512base	18.5	460.0	600.0	79.0	28.0
hk53base	5.56	211.0	178.0	430.0	4.0
hmg	7.62	508.0	240.0	380.0	9.5
hmg127kord	12.7	1143.0	381.0	360.0	50.0
hmgcombatboatmg4	12.7	508.0	381.0	400.0	41.9
hmgcombatboatmg5	12.7	508.0	381.0	400.0	41.9
hmggyra	12.7	508.0	381.0	400.0	41.9
hmgpkmbase	12.7	645.16	240.03	400.0	41.9
hmgpkmprp	12.7	645.16	240.03	400.0	41.9
hmgv	7.62	610.0	240.0	380.0	9.5
hmgv2	7.62	610.0	240.0	380.0	9.5
hspegerm38	7.62	610.0	240.0	380.0	9.5
hspegerm382	7.62	610.0	240.0	380.0	9.5
hspegerm38art	7.62	610.0	240.0	380.0	9.5
hspegerm38art2	7.62	610.0	240.0	380.0	9.5
hspegerm38artheadset	7.62	610.0	240.0	380.0	9.5
hspegerm38artoffz	7.62	508.0	240.0	380.0	9.5
hspegerm38artoffz2	7.62	508.0	240.0	380.0	9.5
hspegerm38artoffzheadset	7.62	508.0	240.0	380.0	9.5
hspegerm38headset	7.62	610.0	240.0	380.0	9.5
hspegerm38inf	7.62	508.0	240.0	380.0	9.5
hspegerm38inf2	7.62	508.0	240.0	380.0	9.5
hspegerm38infoffz	7.62	508.0	240.0	380.0	9.5
hspegerm38infoffz2	7.62	508.0	240.0	380.0	9.5
hspegerm38offz	7.62	508.0	240.0	380.0	9.5
hspegerm38offz2	7.62	508.0	240.0	380.0	9.5
hspegerm38ost	7.62	610.0	240.0	380.0	9.5
hspegerm38ost2	7.62	610.0	240.0	380.0	9.5
hspegerm38ostoffz	7.62	508.0	240.0	380.0	9.5
hspegerm38ostoffz2	7.62	508.0	240.0	380.0	9.5
hspegerm38pz	7.62	610.0	240.0	380.0	9.5
hspegerm38pz2	7.62	610.0	240.0	380.0	9.5
hspegerm38pzgren	7.62	610.0	240.0	380.0	9.5
hspegerm38pzgren2	7.62	610.0	240.0	380.0	9.5
hspegerm38pzgrenoffz	7.62	508.0	240.0	380.0	9.5
hspegerm38pzgrenoffz2	7.62	508.0	240.0	380.0	9.5
hspegerm38pzheadset	7.62	610.0	240.0	380.0	9.5
hspegerm38pzoffz	7.62	508.0	240.0	380.0	9.5
hspegerm38pzoffz2	7.62	508.0	240.0	380.0	9.5
hspegerm38pzoffzheadset	7.62	508.0	240.0	380.0	9.5
hspegerm40lw	5.56	508.0	178.0	380.0	4.0
hspegerm40lw2	5.56	508.0	178.0	380.0	4.0
hspegerm40lwoffz	5.56	508.0	178.0	380.0	4.0
hspegerm40lwoffz2	5.56	508.0	178.0	380.0	4.0
hspegerstm40cap	5.56	508.0	178.0	380.0	4.0
hspegerstm40pzcap	5.56	508.0	178.0	380.0	4.0
hturban02masksnakelxws	7.62	508.0	240.0	380.0	9.5
huntershotgun01basef	18.5	699.3	178.0	70.0	28.0
huntershotgun01f	18.5	699.3	600.0	79.0	28.0
huntershotgun01sawedoffbasef	18.5	349.7	178.0	70.0	28.0
huntershotgun01sawedofff	18.5	349.7	600.0	79.0	28.0
jakb127	7.62	508.0	240.0	380.0	9.5
jakb127guv	7.62	508.0	240.0	380.0	9.5
k50m	12.7	508.0	381.0	400.0	41.9
k98	7.62	600.0	240.0	380.0	9.5
k98gw	7.62	600.0	240.0	380.0	9.5
k98k	7.62	610.0	240.0	380.0	9.5
k98kmrk	7.62	610.0	240.0	380.0	9.5
k98kmrkcamo	7.62	610.0	240.0	380.0	9.5
k98late	7.62	600.0	240.0	380.0	9.5
k98latealtreload1	7.62	600.0	240.0	380.0	9.5
k98lategw	7.62	600.0	240.0	380.0	9.5
k98zf39	7.62	600.0	240.0	380.0	9.5
katibaacof	6.5	508.0	203.2	400.0	8.0
katibaacopointerf	6.5	508.0	203.2	400.0	8.0
katibaacopointersndsf	6.5	508.0	203.2	400.0	8.0
katibaarcof	6.5	508.0	203.2	400.0	8.0
katibaarcopointerf	6.5	508.0	203.2	400.0	8.0
katibaarcopointersndsf	6.5	508.0	203.2	400.0	8.0
katibabasef	6.5	508.0	254.0	380.0	7.9
katibacacof	6.5	393.7	203.2	400.0	8.0
katibacacopointerf	6.5	393.7	203.2	400.0	8.0
katibacacopointersndsf	6.5	393.7	203.2	400.0	8.0
katibacbasef	6.5	310.0	254.0	380.0	7.9
katibacf	6.5	318	203	370	7.9
katibaf	6.5	368	203	380	7.9
katibaglacof	6.5	508.0	203.2	400.0	8.0
katibaglacopointerf	6.5	508.0	203.2	400.0	8.0
katibaglacopointersndsf	6.5	508.0	203.2	400.0	8.0
katibaglarcopointerf	6.5	508.0	203.2	400.0	8.0
katibaglf	6.5	508.0	254.0	380.0	7.9
katibaglnstalkerpointerf	6.5	508.0	203.2	400.0	8.0
katibapointerf	6.5	508.0	203.2	400.0	8.0
l1a101	7.62	508.0	240.0	380.0	9.5
l1a101camo	7.62	508.0	240.0	380.0	9.5
l1a101gl	7.62	508.0	240.0	380.0	9.5
l1a101mrk	7.62	508.0	240.0	380.0	9.5
l1a102	7.62	508.0	240.0	380.0	9.5
l1a102camo	7.62	508.0	240.0	380.0	9.5
l1a102gl	7.62	508.0	240.0	380.0	9.5
l1a102mrk	7.62	508.0	240.0	380.0	9.5
l1a103	7.62	508.0	240.0	380.0	9.5
l1a103camo	7.62	508.0	240.0	380.0	9.5
l1a1xm148	7.62	508.0	240.0	380.0	9.5
l1a1xm148camo	7.62	508.0	240.0	380.0	9.5
l34a1xm148	7.62	508.0	240.0	380.0	9.5
lau131m229pylons	12.7	610.0	381.0	400.0	41.9
lau131m247pylons	12.7	610.0	381.0	400.0	41.9
lau131m255pylons	12.7	610.0	381.0	400.0	41.9
lk5725	5.56	508.0	178.0	380.0	4.0
lk5750	12.7	508.0	381.0	400.0	41.9
lmg	7.62	508.0	240.0	380.0	9.5
lmg303mk2	7.62	635.0	254.0	380.0	9.5
lmgk500base	7.62	415.0	240.0	380.0	9.5
lmgk500blk	7.62	415.0	240.0	380.0	9.5
lmgk500brn	7.62	415.0	240.0	380.0	9.5
lmgk500prp	7.62	415.0	240.0	380.0	9.5
lmgk500sbase	7.62	415.0	240.0	380.0	9.5
lmgk500sblk	7.62	415.0	240.0	380.0	9.5
lmgk500sbrn	7.62	415.0	240.0	380.0	9.5
lmgk500sprp	7.62	415.0	240.0	380.0	9.5
lmgm62base	7.62	565.15	305.0	380.0	9.5
lmgm62blk	7.62	565.15	305.0	380.0	9.5
lmgm62commanderturret	7.62	565.15	305.0	380.0	9.5
lmgm62loaderturret	7.62	565.15	305.0	380.0	9.5
lmgm62machinegunturret01	7.62	565.15	305.0	380.0	9.5
lmgm62machinegunturret02	7.62	565.15	305.0	380.0	9.5
lmgm62mainturret	7.62	565.15	305.0	380.0	9.5
lmgrpk74nbase	7.62	590.0	195.0	380.0	9.5
lmgrpk74nblk	7.62	590.0	195.0	380.0	9.5
lmgrpk74nbrn	7.62	590.0	195.0	380.0	9.5
lmgrpk74nprp	7.62	590.0	195.0	380.0	9.5
lmgrpkbase	7.62	590.0	240.0	380.0	9.5
lmgrpkblk	7.62	590.0	240.0	380.0	9.5
lmgrpkblkzfk4x25	7.62	590.0	240.0	380.0	9.5
lmgrpkbrn	7.62	590.0	240.0	380.0	9.5
lmgrpkbrnzfk4x25	7.62	590.0	240.0	380.0	9.5
lmgrpkprp	7.62	590.0	240.0	380.0	9.5
lmgv	7.62	610.0	240.0	380.0	9.5
lp1base	9.0	508.0	254.0	250.0	8.0
lp1blk	9.0	508.0	254.0	250.0	8.0
lrrbasef	7.62	508.0	240.0	380.0	9.5
lrrcamof	7.62	736.6	330.2	380.0	9.5
lrrcamolrpsf	7.62	736.6	330.2	380.0	9.5
lrrcamososf	7.62	736.6	330.2	380.0	9.5
lrrf	7.62	660	254	380	11.3
lrrlrpsf	7.62	736.6	330.2	380.0	9.5
lrrsosf	7.62	736.6	330.2	380.0	9.5
lrrtnaf	7.62	736.6	330.2	380.0	9.5
lrrtnalrpsf	7.62	736.6	330.2	380.0	9.5
ls45iruziclawblk	11.43	254.0	406.0	230.0	14.9
ls45reduziclawblk	11.43	254.0	406.0	230.0	14.9
ls45uziclawbase	11.43	254.0	406.0	230.0	14.9
m1014	18.5	470.0	600.0	76.0	28.0
m127	12.7	508.0	381.0	400.0	41.9
m134minigun	7.62	560.0	305.0	415.0	9.5
m14	7.62	508.0	240.0	380.0	9.5
m14	7.62	559.0	305.0	415.0	9.5
m14base	7.62	508.0	240.0	380.0	9.5
m14camo	7.62	508.0	240.0	380.0	9.5
m14ebrri	7.62	558.8	304.8	415.0	9.5
m14m21base	7.62	508.0	240.0	380.0	9.5
m14sd	7.62	508.0	240.0	380.0	9.5
m16	5.56	508.0	178.0	380.0	4.0
m16a1	5.56	508.0	178.0	380.0	4.0
m16a1base	5.56	508.0	305.0	380.0	4.0
m16a1blk	5.56	508.0	305.0	380.0	4.0
m16a2	5.56	508.0	178.0	380.0	4.0
m16a2base	5.56	508.0	178.0	430.0	4.0
m16a2blk	5.56	508.0	177.8	380.0	4.0
m16a2car	5.56	508.0	178.0	380.0	4.0
m16a2cargl	5.56	508.0	178.0	380.0	4.0
m16a2gl	5.56	508.0	178.0	380.0	4.0
m16a2o	5.56	508.0	178.0	380.0	4.0
m16a4	5.56	508.0	177.8	430	4.0
m16a4f	5.56	508	178	430	4.0
m16base	5.56	508.0	305.0	430.0	4.0
m16bntm7	5.56	508.0	178.0	380.0	4.0
m16camo	5.56	508.0	178.0	380.0	4.0
m16fl	5.56	508.0	178.0	380.0	4.0
m16m203	5.56	508.0	178.0	380.0	4.0
m16m203camo	5.56	508.0	178.0	380.0	4.0
m16mrk	5.56	508.0	178.0	380.0	4.0
m16mrksd	5.56	508.0	178.0	380.0	4.0
m16nvg	5.56	508.0	178.0	380.0	4.0
m16nvgsd	5.56	508.0	178.0	380.0	4.0
m16sd	5.56	508.0	178.0	380.0	4.0
m16sniper	5.56	508.0	178.0	380.0	4.0
m16snipersd	5.56	508.0	178.0	380.0	4.0
m16usaf	5.56	508.0	178.0	380.0	4.0
m16usafmrk	5.56	508.0	178.0	380.0	4.0
m16usafnvg	5.56	508.0	178.0	380.0	4.0
m16usafsniper	5.56	508.0	178.0	380.0	4.0
m16xm148	5.56	508.0	178.0	380.0	4.0
m1897	18.5	508.0	760.0	70.0	28.0
m1903	7.62	610.0	240.0	380.0	9.5
m1903a3springfield	7.62	610.0	254.0	380.0	9.5
m1903a3springfieldm1gl	7.62	610.0	254.0	380.0	9.5
m1903a4springfield	7.62	610.0	254.0	380.0	9.5
m1903gl	7.62	610.0	240.0	380.0	9.5
m1903sniper	7.62	610.0	240.0	380.0	9.5
m1911	11.43	127.0	406.0	230.0	14.9
m1911sd	11.43	127.0	406.0	230.0	14.9
m1919a4	7.62	610.0	254.0	380.0	9.5
m1919a4back	7.62	610.0	240.0	380.0	9.5
m1919a4g503f	12.7	508.0	381.0	400.0	41.9
m1919a4g503r	12.7	610.0	381.0	400.0	41.9
m1919a4kurs	7.62	610.0	240.0	380.0	9.5
m1919a4pintle	7.62	610.0	240.0	380.0	9.5
m1919a6	7.62	610.0	254.0	380.0	9.5
m1919a6staticbipod	7.62	610.0	240.0	380.0	9.5
m1a1carbine	7.62	460.0	254.0	380.0	9.5
m1a1thompson	11.43	267.0	406.0	230.0	14.9
m1carbine	7.62	460.0	254.0	380.0	9.5
m1carbinegl	7.62	508.0	240.0	380.0	9.5
m1carbinem8	7.62	460.0	254.0	380.0	9.5
m1carbineshorty	7.62	508.0	240.0	380.0	9.5
m1carbinesniper	7.62	508.0	240.0	380.0	9.5
m1garand	7.62	610.0	254.0	380.0	9.5
m1garandgl	7.62	508.0	240.0	380.0	9.5
m1garandm7	7.62	610.0	254.0	380.0	9.5
m1garandsniper	7.62	508.0	240.0	380.0	9.5
m200	6.5	381.0	254.0	380.0	7.9
m200body	8.6	610.0	250.0	440.0	16.2
m200f	6.5	500	203	380	7.9
m20a1b101	12.7	610.0	381.0	400.0	41.9
m21	12.7	610.0	381.0	400.0	41.9
m21base	12.7	610.0	381.0	400.0	41.9
m21nvg	12.7	610.0	381.0	400.0	41.9
m21nvgsd	12.7	610.0	381.0	400.0	41.9
m21sd	12.7	610.0	381.0	400.0	41.9
m24	7.62	610.0	285.0	415.0	11.3
m240	7.62	500	305	380	9.5
m240b	7.62	533.0	304.8	415.0	9.5
m240g	7.62	629.92	304.8	415.0	9.5
m240gt	7.62	610.0	240.0	380.0	9.5
m240lav25commander	7.62	610.0	240.0	380.0	9.5
m240m1a1loader	7.62	610.0	240.0	380.0	9.5
m240uh60l	7.62	610.0	240.0	380.0	9.5
m240uh60r	7.62	610.0	240.0	380.0	9.5
m249	5.56	465	178	430	4.0
m249f	5.56	521.0	178.0	430.0	4.0
m250	12.7	610.0	381.0	400.0	41.9
m260	12.7	610.0	381.0	400.0	41.9
m260m151pylons	12.7	610.0	381.0	400.0	41.9
m260m229pylons	12.7	610.0	381.0	400.0	41.9
m260m247pylons	12.7	610.0	381.0	400.0	41.9
m260m255pylons	12.7	610.0	381.0	400.0	41.9
m261	12.7	610.0	381.0	400.0	41.9
m261m151pylons	12.7	610.0	381.0	400.0	41.9
m261m229pylons	12.7	610.0	381.0	400.0	41.9
m261m247pylons	12.7	610.0	381.0	400.0	41.9
m261m255pylons	12.7	610.0	381.0	400.0	41.9
m269	12.7	610.0	381.0	400.0	41.9
m26clacker	12.7	610.0	381.0	400.0	41.9
m2base	12.7	610.0	381.0	400.0	41.9
m2carbine	12.7	508.0	381.0	400.0	41.9
m2carbinegl	12.7	508.0	381.0	400.0	41.9
m2carbinesniper	12.7	508.0	381.0	400.0	41.9
m2commanderturret	12.7	610.0	381.0	400.0	41.9
m2flamethrower	12.7	508.0	381.0	400.0	41.9
m2g503	12.7	610.0	381.0	400.0	41.9
m2loaderturret	12.7	610.0	381.0	400.0	41.9
m2m113	12.7	610.0	381.0	400.0	41.9
m2m1a1commander	12.7	610.0	381.0	400.0	41.9
m2machinegunturret01	12.7	610.0	381.0	400.0	41.9
m2mainturret	12.7	610.0	381.0	400.0	41.9
m2maridlxws	7.62	1143.0	304.8	380.0	9.5
m2mounted	7.62	1143.0	304.8	380.0	9.5
m2pintle	12.7	610.0	381.0	400.0	41.9
m2v11	12.7	610.0	381.0	400.0	41.9
m2v12	12.7	610.0	381.0	400.0	41.9
m2v13	12.7	610.0	381.0	400.0	41.9
m2v14	12.7	610.0	381.0	400.0	41.9
m2v15	12.7	610.0	381.0	400.0	41.9
m2vquad	12.7	610.0	381.0	400.0	41.9
m2vtwin	12.7	610.0	381.0	400.0	41.9
m36	7.62	508.0	240.0	380.0	9.5
m36camo	7.62	508.0	240.0	380.0	9.5
m38	7.62	610.0	240.0	380.0	9.5
m3a1	9.0	254.0	254.0	250.0	8.0
m3carbine	11.43	508.0	406.0	380.0	14.9
m3greasegun	11.43	203.2	406.0	230.0	14.9
m3greasegunsuppressed	11.43	203.2	406.0	230.0	14.9
m3sd	11.43	508.0	406.0	380.0	14.9
m40a1	5.56	508.0	178.0	380.0	4.0
m40a1base	5.56	508.0	178.0	380.0	4.0
m40a1camo	5.56	508.0	178.0	380.0	4.0
m40a1nvg	5.56	508.0	178.0	380.0	4.0
m40a1nvgsd	5.56	508.0	178.0	380.0	4.0
m40a1sniper	5.56	508.0	178.0	380.0	4.0
m40a1snipersd	5.56	508.0	178.0	380.0	4.0
m45	5.56	508.0	178.0	380.0	4.0
m45camo	5.56	508.0	178.0	380.0	4.0
m45fold	5.56	508.0	178.0	380.0	4.0
m45sd	5.56	508.0	178.0	380.0	4.0
m47	5.56	508.0	178.0	380.0	4.0
m4956	5.56	508.0	178.0	380.0	4.0
m4956gl	5.56	508.0	178.0	380.0	4.0
m4956sniper	5.56	508.0	178.0	380.0	4.0
m49blk	5.56	120.0	254.0	380.0	4.0
m4a1	5.56	368.3	177.8	430	4.0
m4a1f	5.56	368	178	430	4.0
m60	7.62	610.0	240.0	380.0	9.5
m60base	7.62	610.0	240.0	380.0	9.5
m60e3lb	7.62	610.0	240.0	380.0	9.5
m60e3sb	7.62	610.0	240.0	380.0	9.5
m60shorty	7.62	610.0	240.0	380.0	9.5
m60shortycamo	7.62	610.0	240.0	380.0	9.5
m63almg	7.62	508.0	240.0	380.0	9.5
m79	40.0	508.0	250.0	380.0	230.0
m79p	40.0	508.0	250.0	380.0	230.0
m9130	9.0	508.0	254.0	250.0	8.0
m9130sniper	9.0	610.0	254.0	250.0	8.0
m9a1bazooka	9.0	508.0	254.0	250.0	8.0
m9bazooka	9.0	508.0	254.0	250.0	8.0
machinegunbase762	7.62	508.0	240.0	380.0	9.5
mar10basef	8.6	610.0	238.0	410.0	16.2
mat49	9.0	254.0	254.0	250.0	8.0
mat49f	9.0	508.0	254.0	250.0	8.0
mat49sd	9.0	254.0	254.0	250.0	8.0
mat49vc	9.0	254.0	254.0	250.0	8.0
mcxspearbasef	7.04	406.0	178.0	380.0	8.75
mcxspearf	6.8	330	203	520	5.5
mg34	7.62	627.0	240.0	380.0	9.5
mg34back	7.92	508.0	250.0	380.0	12.8
mg34kurs	7.92	508.0	250.0	380.0	12.8
mg34pintle	7.92	508.0	250.0	380.0	12.8
mg3base	7.62	565.0	305.0	380.0	9.5
mg3blk	7.62	565.15	305.0	380.0	9.5
mg3commanderturret	7.62	565.15	305.0	380.0	9.5
mg3des	7.62	565.15	305.0	380.0	9.5
mg3loaderturret	7.62	565.15	305.0	380.0	9.5
mg3machinegunturret01	7.62	565.15	305.0	380.0	9.5
mg3machinegunturret02	7.62	565.15	305.0	380.0	9.5
mg3mainturret	7.62	565.15	305.0	380.0	9.5
mg3squadleaderturret	7.62	565.15	305.0	380.0	9.5
mg42	7.62	530.0	240.0	380.0	9.5
mg42back	7.92	610.0	250.0	380.0	12.8
mg5basef	7.62	562.0	305.0	360.0	9.5
mg8a1base	7.62	449.58	304.8	380.0	9.5
mg8a1blk	7.62	449.58	304.8	380.0	9.5
mg8a2base	7.62	449.58	304.8	380.0	9.5
mg8a2blk	7.62	449.58	304.8	380.0	9.5
mg8base	7.62	449.58	304.8	380.0	9.5
mgun	7.62	508.0	240.0	380.0	9.5
mgunbase	7.62	508.0	240.0	380.0	9.5
mguncore	7.62	508.0	240.0	380.0	9.5
minigun	6.5	560.0	254.0	380.0	7.9
minigun2	7.62	610.0	240.0	380.0	9.5
miniguncombatboatmg2	7.62	508.0	240.0	380.0	9.5
miniguncombatboatmg3	7.62	508.0	240.0	380.0	9.5
minigunheli	7.62	610.0	240.0	380.0	9.5
miniguntransport	7.62	610.0	240.0	380.0	9.5
miniguntransport2	7.62	610.0	240.0	380.0	9.5
miniguntransportrf	7.62	508.0	240.0	380.0	9.5
missilestitan	40.0	508.0	250.0	380.0	230.0
missilestitanaa	40.0	508.0	250.0	380.0	230.0
missilestitanmanual	40.0	508.0	250.0	380.0	230.0
missilestitanstatic	40.0	508.0	250.0	380.0	230.0
missilesvorona	40.0	508.0	250.0	380.0	230.0
mk18	5.56	261.62	177.8	400	4.0
mk1udg	5.56	508.0	178.0	380.0	4.0
mk200acoirrf	5.56	381.0	177.8	380.0	4.0
mk200basef	6.5	508.0	254.0	380.0	7.9
mk200bif	5.56	381.0	177.8	380.0	4.0
mk200blackacopointerf	5.56	381.0	177.8	380.0	4.0
mk200blackbif	5.56	381.0	177.8	380.0	4.0
mk200blackf	5.56	381.0	177.8	380.0	4.0
mk200blackflempf	5.56	381.0	177.8	380.0	4.0
mk200blackholosightlxws	7.62	381.0	177.8	380.0	9.5
mk200blacklpbif	5.56	381.0	177.8	380.0	4.0
mk200f	6.5	381.0	254.0	380.0	7.9
mk200holosightblklxws	7.62	381.0	177.8	380.0	9.5
mk200lpbif	5.56	381.0	177.8	380.0	4.0
mk200mrcof	5.56	381.0	177.8	380.0	4.0
mk200pointerf	5.56	381.0	177.8	380.0	4.0
mk20acof	5.56	441.96	177.8	380.0	4.0
mk20acopointerf	5.56	441.96	177.8	380.0	4.0
mk20basef	5.56	368.0	178.0	430.0	4.0
mk20cacof	5.56	406.4	177.8	380.0	4.0
mk20cacopointerf	5.56	406.4	177.8	380.0	4.0
mk20cbasef	5.56	280.0	178.0	430.0	4.0
mk20cf	5.56	290	178	400	4.0
mk20cplainf	5.56	406.4	177.8	380.0	4.0
mk20f	5.56	368	178	430	4.0
mk20glacof	5.56	406.4	177.8	380.0	4.0
mk20glf	5.56	441.96	178.0	430.0	4.0
mk20glmrcopointerf	5.56	406.4	177.8	380.0	4.0
mk20glplainf	5.56	406.4	177.8	380.0	4.0
mk20holof	5.56	441.96	177.8	380.0	4.0
mk20mrcof	5.56	441.96	177.8	380.0	4.0
mk20mrcoplainf	5.56	441.96	177.8	380.0	4.0
mk20mrcopointerf	5.56	441.96	177.8	380.0	4.0
mk20plainf	5.56	441.96	177.8	380.0	4.0
mk20pointerf	5.56	441.96	177.8	380.0	4.0
mk30f	7.62	500	254	380	9.5
mk32f	7.62	500	254	380	9.5
mk3a1	18.5	470.0	600.0	76.0	28.0
mlmg42	7.62	610.0	240.0	380.0	9.5
mlmgbase	7.62	610.0	240.0	380.0	9.5
mp2a1base	9.0	250.0	254.0	250.0	8.0
mp2a1blk	9.0	250.0	254.0	250.0	8.0
mp2base	9.0	250.0	254.0	241.0	8.0
mp40	9.0	251.0	250.0	250.0	8.0
mp5a2base	9.0	225.0	254.0	250.0	8.0
mp5a2blk	9.0	225.0	254.0	250.0	8.0
mp5a3base	9.0	225.0	254.0	250.0	8.0
mp5a3blk	9.0	225.0	254.0	250.0	8.0
mp5a3blkferoz24	9.0	225.0	254.0	250.0	8.0
mp5a3surefirebase	9.0	225.0	254.0	250.0	8.0
mp5a3surefireblk	9.0	225.0	254.0	250.0	8.0
mp5a4base	9.0	225.0	254.0	250.0	8.0
mp5a4blk	9.0	225.0	254.0	250.0	8.0
mp5a5base	9.0	225.0	254.0	250.0	8.0
mp5a5blk	9.0	225.0	254.0	250.0	8.0
mp5base	9.0	225.0	254.0	241.0	8.0
mp5k	9.0	115.0	250.0	240.0	8.0
mp5nbase	9.0	225.0	254.0	250.0	8.0
mp5nblk	9.0	225.0	254.0	250.0	8.0
mp5nsd1base	9.0	146.0	254.0	250.0	8.0
mp5nsd1blk	9.0	146.0	254.0	250.0	8.0
mp5nsd2base	9.0	146.0	254.0	250.0	8.0
mp5nsd2blk	9.0	146.0	254.0	250.0	8.0
mp5nsurefirebase	9.0	225.0	254.0	250.0	8.0
mp5nsurefireblk	9.0	225.0	254.0	250.0	8.0
mp5sd2base	9.0	146.0	254.0	250.0	8.0
mp5sd2blk	9.0	146.0	254.0	250.0	8.0
mp5sd3base	9.0	146.0	254.0	250.0	8.0
mp5sd3blk	9.0	146.0	254.0	250.0	8.0
mp5sd3blkferoz24	9.0	146.0	254.0	250.0	8.0
mp5sd5base	9.0	146.0	254.0	250.0	8.0
mp5sd5blk	9.0	146.0	254.0	250.0	8.0
mp5sd6base	9.0	146.0	254.0	250.0	8.0
mp5sd6blk	9.0	146.0	254.0	250.0	8.0
mp5sdbase	9.0	146.0	254.0	241.0	8.0
mp7	4.6	180.0	160.0	400.0	2.0
